Trip_ID,Customer_ID,Date,Day_of_Week,Direction,Departure_Time,Arrival_Time,Duration_min,traffic_conditions
TRIP1268,IR01,22-01-2025,Wednesday,0,08:59,09:14,15.8,light
TRIP1269,IR01,22-01-2025,Wednesday,1,17:21,17:35,14.2,light
TRIP1270,IS01,22-01-2025,Wednesday,0,10:47,11:17,30.7,normal
TRIP1271,IS01,22-01-2025,Wednesday,1,16:41,17:12,31.2,light
TRIP1272,IG01,22-01-2025,Wednesday,0,08:16,08:54,38.4,normal
TRIP1273,IG01,22-01-2025,Wednesday,1,18:29,19:06,37.1,normal
TRIP1274,SR01,22-01-2025,Wednesday,0,08:13,08:26,13.3,normal
TRIP1275,SR01,22-01-2025,Wednesday,1,18:49,18:58,9.9,light
TRIP1276,SM01,22-01-2025,Wednesday,0,08:10,08:41,31.1,normal
TRIP1277,SM01,22-01-2025,Wednesday,1,16:42,17:04,22.9,light
TRIP1278,SO01,22-01-2025,Wednesday,0,08:53,09:32,39.5,normal
TRIP1279,SO01,22-01-2025,Wednesday,1,20:09,20:37,28.1,light
TRIP1280,JC01,22-01-2025,Wednesday,0,07:17,07:36,19,light
TRIP1281,JC01,22-01-2025,Wednesday,1,16:36,16:53,17.5,light
TRIP1282,JP01,22-01-2025,Wednesday,0,10:34,10:54,20.2,normal
TRIP1283,JP01,22-01-2025,Wednesday,1,17:49,18:14,25.3,moderate
TRIP1284,JE01,22-01-2025,Wednesday,0,07:52,08:12,21,light
TRIP1285,JE01,22-01-2025,Wednesday,1,17:48,18:16,28,moderate
TRIP1286,BG01,22-01-2025,Wednesday,0,07:31,07:41,10.1,light
TRIP1287,BG01,22-01-2025,Wednesday,1,19:58,20:10,12.7,light
TRIP1288,BS01,22-01-2025,Wednesday,0,08:05,08:20,15.9,normal
TRIP1289,BS01,22-01-2025,Wednesday,1,19:41,19:55,14.2,light
TRIP1290,BB01,22-01-2025,Wednesday,0,08:04,08:28,24.5,light
TRIP1291,BB01,22-01-2025,Wednesday,1,17:28,17:54,26.1,normal
TRIP1292,RI01,22-01-2025,Wednesday,0,07:09,07:19,10.9,light
TRIP1293,RI01,22-01-2025,Wednesday,1,18:45,18:56,11.9,light
TRIP1294,RR01,22-01-2025,Wednesday,0,07:42,07:57,15.5,light
TRIP1295,RM01,22-01-2025,Wednesday,0,07:56,08:08,12.8,light
TRIP1296,RM01,22-01-2025,Wednesday,1,16:26,16:39,13,light
TRIP1297,CO01,22-01-2025,Wednesday,0,08:52,09:25,33.6,normal
TRIP1298,CO01,22-01-2025,Wednesday,1,18:26,19:00,34.3,normal
TRIP1299,CP01,22-01-2025,Wednesday,0,09:27,09:36,9,light
TRIP1300,CP01,22-01-2025,Wednesday,1,18:23,18:36,13.9,normal
TRIP1301,CE01,22-01-2025,Wednesday,0,08:09,08:24,15.1,normal
TRIP1302,CE01,22-01-2025,Wednesday,1,18:40,18:52,12.8,light
TRIP1303,CB01,22-01-2025,Wednesday,0,09:10,09:44,34.5,light
TRIP1304,CB01,22-01-2025,Wednesday,1,16:12,16:52,40.2,light
TRIP1305,CI01,22-01-2025,Wednesday,0,10:24,11:05,41.7,normal
TRIP1306,CI01,22-01-2025,Wednesday,1,17:24,18:06,42.9,light
TRIP1307,CG01,22-01-2025,Wednesday,0,07:56,08:38,42.5,light
TRIP1308,CG01,22-01-2025,Wednesday,1,20:19,21:01,42.8,light
TRIP1309,AI01,22-01-2025,Wednesday,0,09:38,09:57,19,light
TRIP1310,AI01,22-01-2025,Wednesday,1,19:30,19:49,19.9,light
TRIP1311,AS01,22-01-2025,Wednesday,0,09:35,10:15,40.3,light
TRIP1312,AS01,22-01-2025,Wednesday,1,16:11,16:49,38.7,light
TRIP1313,AR01,22-01-2025,Wednesday,0,07:50,08:14,24.4,light
TRIP1314,AR01,22-01-2025,Wednesday,1,18:31,19:00,29.8,normal
TRIP1315,HB01,22-01-2025,Wednesday,0,08:41,08:58,17.5,normal
TRIP1316,HB01,22-01-2025,Wednesday,1,16:32,16:46,14.4,light
TRIP1317,HM01,22-01-2025,Wednesday,0,07:33,07:52,20,light
TRIP1318,HM01,22-01-2025,Wednesday,1,19:55,20:22,27.2,light
TRIP1319,HE01,22-01-2025,Wednesday,0,09:39,09:46,7.1,light
TRIP1320,HE01,22-01-2025,Wednesday,1,17:57,18:06,9.3,moderate
TRIP1321,HP01,22-01-2025,Wednesday,0,09:51,09:58,7.9,light
TRIP1322,HP01,22-01-2025,Wednesday,1,19:29,19:36,7,light
TRIP1323,JR01,22-01-2025,Wednesday,0,08:07,08:26,19,normal
TRIP1324,JR01,22-01-2025,Wednesday,1,19:37,19:55,18.2,light
TRIP1325,JM01,22-01-2025,Wednesday,0,07:59,08:16,17.4,light
TRIP1326,JM01,22-01-2025,Wednesday,1,16:35,16:52,17.7,light
TRIP1327,BE01,22-01-2025,Wednesday,0,07:06,07:11,5.2,light
TRIP1328,BE01,22-01-2025,Wednesday,1,17:31,17:37,6,normal
TRIP1329,BP01,22-01-2025,Wednesday,0,08:04,08:09,5.8,light
TRIP1330,BP01,22-01-2025,Wednesday,1,17:17,17:21,4.7,light
TRIP1331,BC01,22-01-2025,Wednesday,0,08:53,08:57,4.9,normal
TRIP1332,BC01,22-01-2025,Wednesday,1,17:09,17:12,3.1,light
TRIP1333,BM01,22-01-2025,Wednesday,0,09:42,10:17,35.8,light
TRIP1334,KS01,22-01-2025,Wednesday,0,08:25,09:14,49.8,moderate
TRIP1335,KS01,22-01-2025,Wednesday,1,20:44,21:16,32.3,light
TRIP1336,KM01,22-01-2025,Wednesday,0,07:05,07:31,26.8,light
TRIP1337,KM01,22-01-2025,Wednesday,1,18:09,18:49,40.2,moderate
TRIP1338,KB01,22-01-2025,Wednesday,0,08:29,08:47,18.1,moderate
TRIP1339,KB01,22-01-2025,Wednesday,1,19:51,20:03,12.1,light
TRIP1340,KO01,22-01-2025,Wednesday,0,09:06,09:24,18.5,light
TRIP1341,KO01,22-01-2025,Wednesday,1,18:31,18:53,22.7,normal
TRIP1342,EE01,23-01-2025,Thursday,0,07:29,07:46,17.1,light
TRIP1343,EE01,23-01-2025,Thursday,1,16:48,17:07,19.9,light
TRIP1344,EC01,23-01-2025,Thursday,0,07:17,07:37,20.3,light
TRIP1345,EC01,23-01-2025,Thursday,1,17:37,18:00,23.9,normal
TRIP1346,MM01,23-01-2025,Thursday,0,08:34,09:01,27.3,moderate
TRIP1347,MM01,23-01-2025,Thursday,1,19:28,19:48,20.9,light
TRIP1348,MB01,23-01-2025,Thursday,0,07:01,07:15,14.2,light
TRIP1349,MB01,23-01-2025,Thursday,1,17:05,17:17,12.7,light
TRIP1350,MS01,23-01-2025,Thursday,0,08:05,09:00,55.2,normal
TRIP1351,MS01,23-01-2025,Thursday,1,20:17,21:00,43.4,light
TRIP1352,AC01,23-01-2025,Thursday,0,07:22,07:59,37.6,light
TRIP1353,AC01,23-01-2025,Thursday,1,18:51,19:23,32,light
TRIP1354,AE01,23-01-2025,Thursday,0,07:42,08:12,30.4,light
TRIP1355,AE01,23-01-2025,Thursday,1,16:37,17:08,31.9,light
TRIP1356,AM01,23-01-2025,Thursday,0,08:26,09:55,89.3,moderate
TRIP1357,AM01,23-01-2025,Thursday,1,17:41,18:55,74.4,moderate
TRIP1358,MI01,23-01-2025,Thursday,0,08:19,08:29,10.8,normal
TRIP1359,MI01,23-01-2025,Thursday,1,17:54,18:07,13.4,heavy
TRIP1360,MG01,23-01-2025,Thursday,0,07:07,07:45,38.4,light
TRIP1361,MG01,23-01-2025,Thursday,1,17:38,18:31,53.5,moderate
TRIP1362,MO01,23-01-2025,Thursday,0,07:02,07:32,30,light
TRIP1363,MO01,23-01-2025,Thursday,1,19:37,20:05,28.7,light
TRIP1364,IR01,23-01-2025,Thursday,0,07:50,08:04,14.6,light
TRIP1365,IR01,23-01-2025,Thursday,1,18:02,18:26,24.4,heavy
TRIP1366,IS01,23-01-2025,Thursday,0,07:58,08:30,32.6,light
TRIP1367,IS01,23-01-2025,Thursday,1,17:33,18:10,37.2,normal
TRIP1368,IG01,23-01-2025,Thursday,0,09:55,10:24,29.7,light
TRIP1369,IG01,23-01-2025,Thursday,1,19:47,20:18,31.9,light
TRIP1370,SR01,23-01-2025,Thursday,0,09:24,09:32,9,light
TRIP1371,SR01,23-01-2025,Thursday,1,17:04,17:13,9.5,light
TRIP1372,SM01,23-01-2025,Thursday,0,10:09,10:34,25.3,normal
TRIP1373,SM01,23-01-2025,Thursday,1,17:55,18:34,39.4,heavy
TRIP1374,SO01,23-01-2025,Thursday,0,07:09,07:44,35.4,light
TRIP1375,SO01,23-01-2025,Thursday,1,19:01,19:35,34.5,light
TRIP1376,JC01,23-01-2025,Thursday,0,08:26,08:49,23.5,moderate
TRIP1377,JC01,23-01-2025,Thursday,1,18:42,19:02,20.2,light
TRIP1378,JP01,23-01-2025,Thursday,0,07:09,07:28,19.5,light
TRIP1379,JP01,23-01-2025,Thursday,1,17:04,17:20,16.1,light
TRIP1380,JE01,23-01-2025,Thursday,0,07:55,08:15,20.5,light
TRIP1381,JE01,23-01-2025,Thursday,1,19:04,19:23,19.4,light
TRIP1382,BG01,23-01-2025,Thursday,0,09:25,09:34,9.8,light
TRIP1383,BG01,23-01-2025,Thursday,1,17:59,18:18,19.1,heavy
TRIP1384,BS01,23-01-2025,Thursday,0,10:57,11:12,15.8,normal
TRIP1385,BS01,23-01-2025,Thursday,1,17:48,18:07,19.8,moderate
TRIP1386,BB01,23-01-2025,Thursday,0,07:50,08:12,22.1,light
TRIP1387,BB01,23-01-2025,Thursday,1,18:14,18:45,31.7,moderate
TRIP1388,RI01,23-01-2025,Thursday,0,08:30,08:47,17.5,moderate
TRIP1389,RI01,23-01-2025,Thursday,1,20:06,20:16,10.4,light
TRIP1390,RR01,23-01-2025,Thursday,0,08:40,09:04,24.6,normal
TRIP1391,RR01,23-01-2025,Thursday,1,16:19,16:37,19,light
TRIP1392,RM01,23-01-2025,Thursday,0,08:59,09:14,15.5,light
TRIP1393,RM01,23-01-2025,Thursday,1,18:17,18:34,17.5,moderate
TRIP1394,CO01,23-01-2025,Thursday,0,07:15,07:43,28.6,light
TRIP1395,CO01,23-01-2025,Thursday,1,17:44,18:26,42.5,moderate
TRIP1396,CP01,23-01-2025,Thursday,0,09:19,09:28,9.7,light
TRIP1397,CP01,23-01-2025,Thursday,1,17:49,18:04,16,moderate
TRIP1398,CE01,23-01-2025,Thursday,0,08:54,09:08,14.5,normal
TRIP1399,CE01,23-01-2025,Thursday,1,19:11,19:23,12.8,light
TRIP1400,CB01,23-01-2025,Thursday,0,07:24,08:01,37.6,light
TRIP1401,CB01,23-01-2025,Thursday,1,17:04,17:37,33.7,light
TRIP1402,CI01,23-01-2025,Thursday,0,09:32,10:09,37.6,light
TRIP1403,CI01,23-01-2025,Thursday,1,20:58,21:35,37.4,light
TRIP1404,CG01,23-01-2025,Thursday,0,07:33,08:04,31.3,light
TRIP1405,CG01,23-01-2025,Thursday,1,17:58,19:06,68.8,heavy
TRIP1406,AI01,23-01-2025,Thursday,0,09:29,09:44,15,light
TRIP1407,AI01,23-01-2025,Thursday,1,19:15,19:37,22.1,light
TRIP1408,AS01,23-01-2025,Thursday,0,08:27,09:15,48.9,moderate
TRIP1409,AS01,23-01-2025,Thursday,1,20:47,21:19,33,light
TRIP1410,AR01,23-01-2025,Thursday,0,08:07,08:36,29.6,normal
TRIP1411,AR01,23-01-2025,Thursday,1,18:08,18:45,37.5,moderate
TRIP1412,HB01,23-01-2025,Thursday,0,10:16,10:30,14.4,normal
TRIP1413,HB01,23-01-2025,Thursday,1,17:43,18:02,19.9,moderate
TRIP1414,HM01,23-01-2025,Thursday,0,07:13,07:40,27.1,light
TRIP1415,HM01,23-01-2025,Thursday,1,18:50,19:16,26.3,light
TRIP1416,HE01,23-01-2025,Thursday,0,10:16,10:23,7.9,normal
TRIP1417,HE01,23-01-2025,Thursday,1,18:24,18:31,7.9,normal
TRIP1418,HP01,23-01-2025,Thursday,0,08:06,08:13,7.5,normal
TRIP1419,HP01,23-01-2025,Thursday,1,17:00,17:05,5.6,light
TRIP1420,JG01,23-01-2025,Thursday,0,08:49,09:08,19.4,normal
TRIP1421,JG01,23-01-2025,Thursday,1,18:22,18:43,21.9,moderate
TRIP1422,JR01,23-01-2025,Thursday,0,07:43,07:57,14.3,light
TRIP1423,JM01,23-01-2025,Thursday,0,08:39,09:02,23.8,normal
TRIP1424,JM01,23-01-2025,Thursday,1,18:30,18:51,21.9,normal
TRIP1425,BE01,23-01-2025,Thursday,0,07:42,07:46,4,light
TRIP1426,BE01,23-01-2025,Thursday,1,20:09,20:13,4.3,light
TRIP1427,BP01,23-01-2025,Thursday,0,08:29,08:35,6.8,moderate
TRIP1428,BP01,23-01-2025,Thursday,1,17:10,17:15,5,light
TRIP1429,BC01,23-01-2025,Thursday,0,07:47,07:50,3.6,light
TRIP1430,BC01,23-01-2025,Thursday,1,18:13,18:18,5.1,moderate
TRIP1431,BM01,23-01-2025,Thursday,0,07:35,07:59,24.9,light
TRIP1432,BM01,23-01-2025,Thursday,1,17:51,18:39,48.2,moderate
TRIP1433,KS01,23-01-2025,Thursday,0,08:54,09:37,43,normal
TRIP1434,KS01,23-01-2025,Thursday,1,17:33,18:25,52.5,normal
TRIP1435,KM01,23-01-2025,Thursday,0,10:06,10:33,27.6,normal
TRIP1436,KM01,23-01-2025,Thursday,1,17:02,17:25,23.9,light
TRIP1437,KB01,23-01-2025,Thursday,0,07:09,07:20,11.3,light
TRIP1438,KB01,23-01-2025,Thursday,1,18:23,18:38,15.3,normal
TRIP1439,KO01,23-01-2025,Thursday,0,07:01,07:21,20.2,light
TRIP1440,KO01,23-01-2025,Thursday,1,18:47,19:03,17,light
TRIP1441,EE01,24-01-2025,Friday,0,09:36,09:53,18,light
TRIP1442,EC01,24-01-2025,Friday,0,08:03,08:22,19.1,light
TRIP1443,EC01,24-01-2025,Friday,1,17:05,17:32,28,moderate
TRIP1444,MM01,24-01-2025,Friday,0,08:41,09:06,25.4,normal
TRIP1445,MM01,24-01-2025,Friday,1,18:25,18:47,22.6,normal
TRIP1446,MB01,24-01-2025,Friday,0,08:31,08:47,16.9,normal
TRIP1447,MB01,24-01-2025,Friday,1,17:21,17:44,23.9,heavy
TRIP1448,MS01,24-01-2025,Friday,0,08:19,09:17,58.9,normal
TRIP1449,MS01,24-01-2025,Friday,1,16:31,17:28,57.2,normal
TRIP1450,AC01,24-01-2025,Friday,0,07:55,08:28,33,light
TRIP1451,AC01,24-01-2025,Friday,1,19:28,20:02,34.9,light
TRIP1452,AE01,24-01-2025,Friday,0,09:07,09:35,28.4,light
TRIP1453,AE01,24-01-2025,Friday,1,19:14,19:49,35.5,light
TRIP1454,AM01,24-01-2025,Friday,0,07:18,08:17,60,light
TRIP1455,AM01,24-01-2025,Friday,1,17:11,18:45,94.3,heavy
TRIP1456,MI01,24-01-2025,Friday,0,08:48,08:57,9.4,normal
TRIP1457,MI01,24-01-2025,Friday,1,19:57,20:04,7.7,light
TRIP1458,MG01,24-01-2025,Friday,0,09:29,09:57,28.4,light
TRIP1459,MG01,24-01-2025,Friday,1,19:50,20:34,44.5,light
TRIP1460,MO01,24-01-2025,Friday,0,08:19,08:53,34.2,normal
TRIP1461,MO01,24-01-2025,Friday,1,18:06,18:45,39.1,moderate
TRIP1462,IR01,24-01-2025,Friday,0,08:30,08:48,18.8,moderate
TRIP1463,IR01,24-01-2025,Friday,1,18:53,19:06,13.6,light
TRIP1464,IS01,24-01-2025,Friday,0,08:31,09:11,40.5,normal
TRIP1465,IS01,24-01-2025,Friday,1,18:16,18:52,36.7,normal
TRIP1466,IG01,24-01-2025,Friday,0,09:35,10:03,28.6,light
TRIP1467,IG01,24-01-2025,Friday,1,17:46,18:30,44.1,heavy
TRIP1468,SR01,24-01-2025,Friday,0,09:46,09:58,12,light
TRIP1469,SR01,24-01-2025,Friday,1,18:28,18:39,11.8,normal
TRIP1470,SM01,24-01-2025,Friday,0,07:01,07:25,24.8,light
TRIP1471,SM01,24-01-2025,Friday,1,20:42,21:03,21.4,light
TRIP1472,SO01,24-01-2025,Friday,0,08:14,08:50,36.3,normal
TRIP1473,SO01,24-01-2025,Friday,1,18:52,19:21,29.2,light
TRIP1474,JC01,24-01-2025,Friday,0,08:28,08:50,22.3,normal
TRIP1475,JC01,24-01-2025,Friday,1,16:28,16:49,21.8,normal
TRIP1476,JP01,24-01-2025,Friday,0,07:05,07:26,21.7,light
TRIP1477,JE01,24-01-2025,Friday,0,08:32,08:57,25.8,normal
TRIP1478,JE01,24-01-2025,Friday,1,19:40,20:01,21.2,light
TRIP1479,BG01,24-01-2025,Friday,0,09:50,10:02,13,light
TRIP1480,BG01,24-01-2025,Friday,1,17:47,18:07,20.4,heavy
TRIP1481,BS01,24-01-2025,Friday,0,07:19,07:31,12.1,light
TRIP1482,BS01,24-01-2025,Friday,1,16:49,17:06,17.9,moderate
TRIP1483,BB01,24-01-2025,Friday,0,08:55,09:16,21.6,light
TRIP1484,BB01,24-01-2025,Friday,1,16:32,16:55,23.5,normal
TRIP1485,RI01,24-01-2025,Friday,0,07:33,07:41,8.2,light
TRIP1486,RI01,24-01-2025,Friday,1,17:52,18:11,19.3,moderate
TRIP1487,RR01,24-01-2025,Friday,0,08:03,08:21,18.5,light
TRIP1488,RR01,24-01-2025,Friday,1,20:39,20:55,16.3,light
TRIP1489,RM01,24-01-2025,Friday,0,09:38,09:51,13.5,light
TRIP1490,RM01,24-01-2025,Friday,1,18:51,19:05,14.2,light
TRIP1491,CO01,24-01-2025,Friday,0,09:05,09:32,27,light
TRIP1492,CO01,24-01-2025,Friday,1,20:36,21:03,27.9,light
TRIP1493,CP01,24-01-2025,Friday,0,09:04,09:14,10.9,light
TRIP1494,CP01,24-01-2025,Friday,1,19:28,19:40,12.8,light
TRIP1495,CE01,24-01-2025,Friday,0,07:06,07:18,12.3,light
TRIP1496,CE01,24-01-2025,Friday,1,17:58,18:17,19.3,moderate
TRIP1497,CB01,24-01-2025,Friday,0,09:21,09:46,25.5,light
TRIP1498,CB01,24-01-2025,Friday,1,19:00,19:29,29.7,light
TRIP1499,CI01,24-01-2025,Friday,0,08:09,08:52,43.7,light
TRIP1500,CI01,24-01-2025,Friday,1,16:09,16:41,32.2,light
TRIP1501,CG01,24-01-2025,Friday,0,09:07,09:44,37.8,light
TRIP1502,CG01,24-01-2025,Friday,1,18:51,19:31,40.1,light
TRIP1503,AI01,24-01-2025,Friday,0,09:19,09:36,17.1,light
TRIP1504,AI01,24-01-2025,Friday,1,18:05,18:35,30.8,moderate
TRIP1505,AS01,24-01-2025,Friday,0,07:50,08:24,34.1,light
TRIP1506,AS01,24-01-2025,Friday,1,20:19,20:50,31.3,light
TRIP1507,AR01,24-01-2025,Friday,0,08:34,09:05,31.4,normal
TRIP1508,AR01,24-01-2025,Friday,1,18:04,18:37,33.6,moderate
TRIP1509,HB01,24-01-2025,Friday,0,08:43,08:57,14.5,normal
TRIP1510,HB01,24-01-2025,Friday,1,19:27,19:41,14.7,light
TRIP1511,HM01,24-01-2025,Friday,0,08:16,08:49,34,normal
TRIP1512,HM01,24-01-2025,Friday,1,20:04,20:28,24.1,light
TRIP1513,HE01,24-01-2025,Friday,0,08:12,08:19,7.6,normal
TRIP1514,HE01,24-01-2025,Friday,1,18:19,18:26,7.8,normal
TRIP1515,HP01,24-01-2025,Friday,0,10:20,10:28,8.8,normal
TRIP1516,HP01,24-01-2025,Friday,1,18:14,18:23,9.5,normal
TRIP1517,JG01,24-01-2025,Friday,0,08:36,09:00,24,normal
TRIP1518,JG01,24-01-2025,Friday,1,17:09,17:35,26.1,heavy
TRIP1519,JR01,24-01-2025,Friday,0,08:03,08:20,17.6,light
TRIP1520,JR01,24-01-2025,Friday,1,19:42,20:00,18.9,light
TRIP1521,JM01,24-01-2025,Friday,0,10:18,10:36,18.7,normal
TRIP1522,JM01,24-01-2025,Friday,1,19:59,20:16,17.1,light
TRIP1523,BP01,24-01-2025,Friday,0,10:56,11:01,5.8,normal
TRIP1524,BP01,24-01-2025,Friday,1,20:22,20:26,4.8,light
TRIP1525,BC01,24-01-2025,Friday,0,10:53,10:57,4.1,normal
TRIP1526,BC01,24-01-2025,Friday,1,17:17,17:23,6.3,heavy
TRIP1527,BM01,24-01-2025,Friday,0,10:33,11:08,35.1,normal
TRIP1528,BM01,24-01-2025,Friday,1,16:44,17:29,45.2,normal
TRIP1529,KS01,24-01-2025,Friday,0,08:59,09:36,37.1,light
TRIP1530,KS01,24-01-2025,Friday,1,17:12,18:11,59.5,heavy
TRIP1531,KM01,24-01-2025,Friday,0,08:05,08:34,29.7,light
TRIP1532,KM01,24-01-2025,Friday,1,19:50,20:15,26,light
TRIP1533,KB01,24-01-2025,Friday,0,08:46,09:00,14.2,normal
TRIP1534,KB01,24-01-2025,Friday,1,19:10,19:23,13.4,light
TRIP1535,KO01,24-01-2025,Friday,0,08:14,08:35,21.3,normal
TRIP1536,KO01,24-01-2025,Friday,1,17:14,17:43,29.8,heavy
TRIP1537,EC01,25-01-2025,Saturday,0,09:17,09:36,19.5,light
TRIP1538,EC01,25-01-2025,Saturday,1,17:25,17:44,20,light
TRIP1539,MM01,25-01-2025,Saturday,0,10:17,10:33,16.9,light
TRIP1540,MM01,25-01-2025,Saturday,1,17:35,17:52,17.6,light
TRIP1541,MB01,25-01-2025,Saturday,0,11:45,11:55,10.5,light
TRIP1542,MB01,25-01-2025,Saturday,1,17:40,17:52,12.1,light
TRIP1543,MS01,25-01-2025,Saturday,0,10:06,10:37,31.7,light
TRIP1544,MS01,25-01-2025,Saturday,1,16:52,17:49,57.8,normal
TRIP1545,MI01,25-01-2025,Saturday,0,12:51,12:59,8.8,normal
TRIP1546,MI01,25-01-2025,Saturday,1,15:47,15:55,8.3,normal
TRIP1547,MO01,25-01-2025,Saturday,0,11:37,12:01,25,light
TRIP1548,MO01,25-01-2025,Saturday,1,15:44,16:15,31.5,normal
TRIP1549,IS01,25-01-2025,Saturday,0,10:05,10:25,20.3,light
TRIP1550,IS01,25-01-2025,Saturday,1,16:03,16:22,19,light
TRIP1551,IG01,25-01-2025,Saturday,0,09:35,10:04,29.2,light
TRIP1552,IG01,25-01-2025,Saturday,1,16:21,16:44,23.8,light
TRIP1553,SM01,25-01-2025,Saturday,0,11:43,12:02,19.1,light
TRIP1554,SM01,25-01-2025,Saturday,1,16:02,16:18,16.4,light
TRIP1555,JP01,25-01-2025,Saturday,0,11:32,11:48,16.4,light
TRIP1556,JP01,25-01-2025,Saturday,1,17:35,17:54,19.8,light
TRIP1557,BG01,25-01-2025,Saturday,0,11:07,11:22,15.2,normal
TRIP1558,BG01,25-01-2025,Saturday,1,15:14,15:29,15.6,normal
TRIP1559,BB01,25-01-2025,Saturday,0,10:15,10:32,17.6,light
TRIP1560,BB01,25-01-2025,Saturday,1,17:12,17:35,23.1,normal
TRIP1561,RI01,25-01-2025,Saturday,0,09:36,09:47,11,light
TRIP1562,RI01,25-01-2025,Saturday,1,17:47,17:56,9.4,light
TRIP1563,AR01,25-01-2025,Saturday,0,11:57,12:11,14.2,light
TRIP1564,AR01,25-01-2025,Saturday,1,16:55,17:27,32.8,normal
TRIP1565,JR01,25-01-2025,Saturday,0,09:01,09:18,17.5,light
TRIP1566,JR01,25-01-2025,Saturday,1,15:52,16:09,18,normal
TRIP1567,KS01,25-01-2025,Saturday,0,11:05,11:52,47.8,normal
TRIP1568,KB01,25-01-2025,Saturday,0,11:06,11:19,13.5,normal
TRIP1569,KB01,25-01-2025,Saturday,1,17:20,17:34,14.5,light
TRIP1570,KO01,25-01-2025,Saturday,0,11:53,12:05,12.1,light
TRIP1571,KO01,25-01-2025,Saturday,1,15:00,15:18,18.8,normal
TRIP1572,MS01,26-01-2025,Sunday,0,11:54,12:45,51.5,light
TRIP1573,MS01,26-01-2025,Sunday,1,17:55,18:50,55.6,normal
TRIP1574,AC01,26-01-2025,Sunday,0,12:42,13:06,24.7,light
TRIP1575,AC01,26-01-2025,Sunday,1,15:27,16:04,37.3,normal
TRIP1576,AM01,26-01-2025,Sunday,0,09:26,10:22,56.6,light
TRIP1577,AM01,26-01-2025,Sunday,1,15:18,16:24,66.4,normal
TRIP1578,IR01,26-01-2025,Sunday,0,12:51,12:59,8.6,light
TRIP1579,IR01,26-01-2025,Sunday,1,18:47,18:57,10.3,light
TRIP1580,IS01,26-01-2025,Sunday,0,10:52,11:24,32.8,normal
TRIP1581,IS01,26-01-2025,Sunday,1,16:02,16:30,28.1,light
TRIP1582,SM01,26-01-2025,Sunday,0,11:23,11:42,19.7,light
TRIP1583,SM01,26-01-2025,Sunday,1,16:19,16:43,24.1,light
TRIP1584,JE01,26-01-2025,Sunday,0,10:52,11:12,20.9,normal
TRIP1585,JE01,26-01-2025,Sunday,1,16:53,17:11,18.4,light
TRIP1586,RM01,26-01-2025,Sunday,0,10:39,10:52,13.8,normal
TRIP1587,RM01,26-01-2025,Sunday,1,16:14,16:26,12.7,light
TRIP1588,CO01,26-01-2025,Sunday,0,10:51,11:19,28.4,normal
TRIP1589,CO01,26-01-2025,Sunday,1,16:12,16:38,26.5,light
TRIP1590,CB01,26-01-2025,Sunday,0,10:10,10:47,37.6,normal
TRIP1591,CB01,26-01-2025,Sunday,1,15:35,16:13,38.8,normal
TRIP1592,HM01,26-01-2025,Sunday,0,10:27,10:59,32.5,normal
TRIP1593,HM01,26-01-2025,Sunday,1,17:01,17:18,17.8,light
TRIP1594,HE01,26-01-2025,Sunday,0,11:16,11:20,4.3,light
TRIP1595,HE01,26-01-2025,Sunday,1,17:15,17:19,4.8,light
TRIP1596,HP01,26-01-2025,Sunday,0,09:07,09:13,6.7,light
TRIP1597,JR01,26-01-2025,Sunday,0,10:46,11:05,20,normal
TRIP1598,JR01,26-01-2025,Sunday,1,16:57,17:13,16.8,light
TRIP1599,BP01,26-01-2025,Sunday,0,12:34,12:37,3.6,light
TRIP1600,BP01,26-01-2025,Sunday,1,16:57,17:01,4.7,light
TRIP1601,EE01,27-01-2025,Monday,0,08:00,08:19,19.1,normal
TRIP1602,EE01,27-01-2025,Monday,1,17:32,17:55,23.1,normal
TRIP1603,EC01,27-01-2025,Monday,0,10:33,10:56,23.1,normal
TRIP1604,EC01,27-01-2025,Monday,1,17:51,18:19,28.2,moderate
TRIP1605,MM01,27-01-2025,Monday,0,08:41,09:06,25.8,moderate
TRIP1606,MM01,27-01-2025,Monday,1,18:04,18:33,29.9,heavy
TRIP1607,MB01,27-01-2025,Monday,0,09:03,09:19,16.6,light
TRIP1608,MB01,27-01-2025,Monday,1,16:19,16:32,13.2,light
TRIP1609,AC01,27-01-2025,Monday,0,07:10,07:47,37.2,light
TRIP1610,AC01,27-01-2025,Monday,1,18:55,19:24,29,light
TRIP1611,AE01,27-01-2025,Monday,0,08:24,09:08,44,moderate
TRIP1612,AE01,27-01-2025,Monday,1,17:37,18:18,41.8,normal
TRIP1613,AM01,27-01-2025,Monday,0,10:26,11:26,60.7,normal
TRIP1614,AM01,27-01-2025,Monday,1,19:41,20:41,60.7,light
TRIP1615,MG01,27-01-2025,Monday,0,08:48,09:39,51.6,normal
TRIP1616,MG01,27-01-2025,Monday,1,17:30,18:21,51.9,normal
TRIP1617,IR01,27-01-2025,Monday,0,10:59,11:14,15.3,normal
TRIP1618,IR01,27-01-2025,Monday,1,18:30,18:47,17.5,normal
TRIP1619,IS01,27-01-2025,Monday,0,07:45,08:10,25.8,light
TRIP1620,IS01,27-01-2025,Monday,1,17:22,17:52,30.8,light
TRIP1621,IG01,27-01-2025,Monday,0,10:45,11:16,31.4,normal
TRIP1622,IG01,27-01-2025,Monday,1,18:55,19:21,26.2,light
